latitude,longitude,state,zipcode
30.7374,-95.5896,Texas,70703
40.2912,-111.725,Utah,80400
38.6327,-90.2042,Missouri,60301
42.8667,-78.725,New York,10402
43.072,-83.8424,Michigan,40804
37.6615,-97.2604,Kansas,60702
30.2793,-97.7449,Texas,70807
33.9589,-83.405,Georgia,30006
35.3973,-119.086,California,90303
41.4903,-81.7698,Ohio,40401
40.0563,-105.312,Colorado,80003
34.2111,-79.755,South Carolina,20905
37.0687,-94.4916,Missouri,60408
43.9757,-75.8832,New York,10306
39.9575,-86.023,Indiana,40600
33.6876,-78.8914,South Carolina,0
47.717,-122.301,Washington,90801
32.7104,-117.156,California,90201
42.2474,-83.6147,Michigan,40801
40.7562,-111.872,Utah,80401
44.9571,-93.3966,Minnesota,50504
37.7676,-92.2105,Missouri,60505
45.5729,-93.2271,Minnesota,50500
37.6193,-97.3555,Kansas,60702
43.1252,-88.2232,Wisconsin,50300
33.8886,-117.867,California,90208
40.1097,-76.0137,Pennsylvania,10705
43.9268,-69.9719,Maine,40008
45.6947,-111.073,Montana,50907
34.0569,-118.392,California,90000
45.4854,-122.833,Oregon,90700
37.9509,-84.5167,Kentucky,40005
33.6691,-117.995,California,90206
21.2875,-157.715,Hawaii,90608
42.9316,-76.5945,New York,10300
40.5386,-105.091,Colorado,80005
39.7922,-104.773,Colorado,80000
40.2696,-76.8826,Pennsylvania,10701
43.127,-88.0454,Wisconsin,50300
39.3826,-119.297,Nevada,80904
32.2945,-95.277,Texas,70500
45.3337,-122.755,Oregon,90700
42.3926,-71.0934,Massachusetts,20104
36.1428,-80.3069,North Carolina,20701
43.0153,-78.8217,New York,10402
41.586,-93.6665,Iowa,50003
40.7709,-83.8154,Ohio,40508
35.2125,-97.4408,Oklahoma,70300
35.9561,-86.5011,Tennessee,30701
30.4754,-84.3126,Florida,30203
47.6885,-116.767,Idaho,80308
34.3445,-85.0807,Georgia,30001
36.329,-86.9163,Tennessee,30700
35.6799,-105.939,New Mexico,80705
37.6194,-97.3559,Kansas,60702
43.217,-77.9562,New York,10404
42.8648,-85.568,Michigan,40905
48.2381,-101.306,North Dakota,50807
40.7925,-124.162,California,90505
39.4313,-77.4024,Maryland,20107
43.6503,-116.437,Idaho,80306
47.6799,-117.368,Washington,90902
44.0712,-121.296,Oregon,90707
33.9714,-117.563,California,90208
36.4397,-121.319,California,90309
40.5898,-111.89,Utah,80400
43.6877,-123.293,Oregon,90704
43.0226,-83.7217,Michigan,40805
44.59,-123.259,Oregon,90703
46.4932,-119.647,Washington,0
43.0772,-89.3855,Wisconsin,50307
37.4006,-122.103,California,90400
32.9185,-80.022,South Carolina,20904
39.7995,-88.2816,Illinois,60109
43.05,-89.5091,Wisconsin,50307
38.5362,-121.424,California,90508
41.5929,-83.6465,Ohio,40306
35.9827,-83.8996,Tennessee,30709
30.4406,-97.6903,Texas,70807
32.9063,-117.117,California,90201
42.9318,-85.38,Michigan,40903
47.7505,-122.161,Washington,90800
40.4558,-79.9382,Pennsylvania,10502
48.1505,-103.639,North Dakota,50808
35.7655,-78.749,North Carolina,20705
44.0959,-93.507,Minnesota,50600
41.5171,-72.0849,Connecticut,60306
38.4151,-120.655,California,90506
34.4032,-117.357,California,90203
34.0176,-118.491,California,90004
38.9483,-92.31,Missouri,60502
33.9153,-84.5519,Georgia,30000
34.4381,-119.808,California,90301
29.9807,-97.8602,Texas,70806
42.6354,-70.8791,Massachusetts,10908
34.9485,-82.1129,South Carolina,20903
37.2964,-120.449,California,90503
38.5419,-90.3701,Missouri,60301
45.569,-94.3103,Minnesota,50603
32.8582,-79.9082,South Carolina,0
35.5709,-106.338,New Mexico,80700
40.0013,-105.126,Colorado,80000
34.4485,-86.925,Alabama,30506
36.8323,-119.682,California,90306
32.2945,-95.2769,Texas,70500
40.0956,-83.0817,Ohio,40302
43.5051,-96.7795,South Dakota,50701
35.5492,-82.4654,North Carolina,20807
35.7211,-81.1297,North Carolina,20806
37.5824,-122.331,California,90401
35.9028,-83.8703,Tennessee,30709
36.8504,-76.292,Virginia,20305
43.5688,-116.115,Idaho,80307
46.732,-117.172,Washington,90901
33.2002,-117.356,California,90200
32.7077,-117.134,California,90201
35.122,-106.55,New Mexico,80701
34.468,-114.345,Arizona,80604
39.3401,-76.4153,Maryland,20102
41.6951,-72.5746,Connecticut,60003
29.5361,-98.5875,Texas,70802
41.6934,-71.169,Massachusetts,207
38.9218,-75.4299,Delaware,10909
38.7609,-121.287,California,90506
41.3289,-81.4559,Ohio,40400
34.1036,-118.301,California,90000
41.2864,-92.6184,Iowa,50205
42.0869,-76.8397,New York,10409
43.1544,-77.588,New York,10406
28.3204,-98.1162,Texas,70800
41.9185,-72.5458,Connecticut,60001
41.1739,-111.981,Utah,80404
43.6163,-116.351,Idaho,80306
33.8828,-78.5876,South Carolina,20905
39.8795,-104.798,Colorado,0
44.9464,-95.7246,Minnesota,50602
41.7091,-71.1484,Massachusetts,20702
44.2565,-121.191,Oregon,0
30.4006,-91.1791,Louisiana,70008
41.5682,-90.565,Iowa,50208
44.3362,-75.4615,New York,10306
30.4615,-91.0601,Louisiana,70008
36.0583,-86.6401,Tennessee,0
37.2167,-107.513,Colorado,0
35.0039,-82.4272,South Carolina,20906
33.6472,-117.954,California,90206
43.0354,-85.7599,Michigan,40905
47.6311,-122.358,Washington,90801
41.2542,-95.962,Nebraska,60801
41.4068,-72.9183,Connecticut,60501
47.7924,-122.204,Washington,90800
44.9402,-93.1608,Minnesota,50501
41.0955,-81.541,Ohio,40403
36.0669,-79.2944,North Carolina,20703
35.7442,-78.8841,North Carolina,20705
38.6743,-121.371,California,90508
41.5891,-93.7188,Iowa,50002
39.4664,-87.394,Indiana,40708
32.9221,-117.118,California,90201
42.9534,-93.7772,Iowa,50004
43.2397,-86.1941,Michigan,40904
35.1664,-78.8666,North Carolina,20803
31.4172,-100.441,Texas,70609
34.8012,-77.4225,North Carolina,20805
41.7159,-72.605,Connecticut,60003
43.5827,-116.169,Idaho,80307
32.8023,-79.9505,South Carolina,20904
32.0522,-81.096,Georgia,30104
36.078,-86.722,Tennessee,30702
45.3109,-96.4418,Minnesota,50602
28.6354,-81.4053,Florida,30208
41.2672,-111.981,Utah,80404
41.9155,-87.6935,Illinois,60006
31.9738,-88.4483,Alabama,30609
32.8653,-96.9905,Texas,70500
34.6566,-86.5655,Alabama,30508
41.9248,-87.6914,Illinois,60006
21.5006,-158.024,Hawaii,90607
36.1074,-86.7257,Tennessee,30702
41.3744,-74.7052,Pennsylvania,10803
37.1328,-95.7856,Kansas,0
41.0291,-75.3395,Pennsylvania,10803
35.0333,-85.1451,Tennessee,30704
38.1904,-120.644,California,90503
41.5195,-70.9521,Massachusetts,0
43.0673,-89.3905,Wisconsin,50307
30.4591,-91.1379,Louisiana,70008
41.891,-87.6175,Illinois,60006
30.3196,-81.3972,Florida,30202
40.0126,-105.28,Colorado,80008
30.2669,-81.6471,Florida,30202
39.1506,-84.5328,Ohio,40502
39.4894,-119.781,Nevada,80905
39.7737,-104.802,Colorado,80000
44.4676,-93.8994,Minnesota,50600
44.0472,-95.44,Minnesota,50601
48.4489,-122.299,Washington,90802
35.8271,-90.6408,Arkansas,70204
32.6191,-116.986,California,90109
43.524,-96.7341,South Dakota,50701
39.7464,-104.428,Colorado,80001
38.7146,-90.2702,Missouri,60301
38.946,-92.3357,Missouri,60502
34.2846,-119.222,California,90300
43.5772,-116.151,Idaho,80307
41.6471,-91.504,Iowa,50202
35.8272,-90.6407,Arkansas,70204
41.9523,-91.7225,Iowa,50204
48.2144,-101.291,North Dakota,50807
37.5864,-122.018,California,90405
34.3572,-80.0722,South Carolina,20905
42.0095,-87.6955,Illinois,60006
32.7939,-79.8548,South Carolina,20904
30.4288,-84.3306,Florida,30203
43.6181,-83.7974,Michigan,40807
40.1218,-76.0184,Pennsylvania,10705
29.685,-82.4155,Florida,30206
32.7912,-79.9495,South Carolina,20904
41.3689,-85.2414,Indiana,40607
44.3127,-91.911,Wisconsin,50406
37.9425,-87.539,Indiana,40707
35.3225,-119.022,California,90303
40.8736,-73.885,New York,10004
37.0817,-88.629,Kentucky,40200
37.8028,-122.25,California,90406
30.4093,-86.5907,Florida,30205
32.6976,-93.691,Louisiana,70100
43.1978,-86.2508,Michigan,40904
33.9124,-84.8218,Georgia,30001
41.7435,-93.6269,Iowa,50000
29.6132,-82.3873,Florida,30206
35.0215,-78.9621,North Carolina,20803
38.802,-104.826,Colorado,80009
42.2505,-70.9991,Massachusetts,20106
36.1129,-80.2272,North Carolina,20701
35.4592,-97.3388,Oklahoma,70301
29.9744,-93.8716,Texas,70706
32.2598,-110.925,Arizona,80507
33.3966,-82.1032,Georgia,30008
36.7578,-119.642,California,90307
39.7605,-105.013,Colorado,80002
42.0983,-77.266,New York,10408
33.8543,-98.5591,Texas,70603
36.8809,-119.661,California,90306
33.3532,-111.963,Arizona,80502
28.3903,-80.6043,Florida,30209
46.8908,-96.7938,North Dakota,50801
41.3955,-81.7442,Ohio,40401
33.9183,-117.788,California,90208
40.6712,-73.9337,New York,10102
30.4679,-84.2753,Florida,30203
35.2051,-80.8064,North Carolina,20802
36.8489,-76.2929,Virginia,20305
39.0868,-84.2981,Ohio,40502
40.6971,-73.6867,New York,10100
39.1491,-123.232,California,90504
41.2464,-81.6503,Ohio,40402
32.9245,-96.8938,Texas,70502
44.958,-123.054,Oregon,90703
29.6713,-82.3359,Florida,0
36.1418,-115.191,Nevada,80901
36.1535,-86.7887,Tennessee,30702
33.4068,-111.874,Arizona,80502
39.4989,-84.4126,Ohio,40500
33.8275,-118.385,California,90002
35.3165,-78.6151,North Carolina,20803
38.1551,-121.309,California,90502
42.9215,-78.8649,New York,10402
41.8048,-86.6059,Michigan,40901
29.7363,-95.4898,Texas,70700
40.6845,-73.9524,New York,10102
41.3168,-75.7902,Pennsylvania,10806
42.7371,-73.691,New York,10201
40.0326,-76.4614,Pennsylvania,10705
38.9717,-74.9209,New Jersey,80200
38.1442,-120.434,California,90502
37.354,-79.1889,Virginia,20405
40.5551,-105.041,Colorado,80005
38.242,-85.8127,Kentucky,40002
34.1566,-97.1792,Oklahoma,70304
44.7293,-75.2712,New York,10306
46.8392,-96.8027,North Dakota,50801
40.7259,-73.8598,New York,10103
33.191,-96.6323,Texas,70500
44.9525,-93.1702,Minnesota,50501
38.0073,-78.5138,Virginia,20209
37.7006,-121.463,California,90503
40.6883,-75.1551,New Jersey,80806
61.5833,-149.479,Alaska,90906
43.1672,-89.2775,Wisconsin,50307
41.8967,-87.6796,Illinois,60006
39.747,-104.428,Colorado,80001
27.7602,-81.7837,Florida,30308
40.7819,-77.8066,Pennsylvania,10608
39.8349,-82.8044,Ohio,40301
40.7371,-74.0532,New Jersey,70300
37.4466,-122.157,California,90403
47.9884,-122.201,Washington,90802
41.5705,-73.0463,Connecticut,60701
45.8546,-95.378,Minnesota,50603
46.2088,-119.191,Washington,90903
35.4955,-82.9851,North Carolina,20807
34.2576,-117.174,California,90203
42.7462,-87.786,Wisconsin,50304
46.5972,-112.051,Montana,50906
40.0562,-82.4264,Ohio,40300
39.9296,-82.8076,Ohio,40300
40.462,-79.9376,Pennsylvania,10502
31.1028,-97.7622,Texas,70605
26.1671,-98.0529,Texas,70805
36.5807,-121.913,California,90309
44.6768,-93.6331,Minnesota,50503
30.4196,-91.1768,Louisiana,70008
39.3525,-76.6129,Maryland,20102
27.5672,-99.4957,Texas,70800
32.2946,-95.277,Texas,70500
31.8487,-106.455,Texas,70909
37.9864,-122.526,California,90409
34.7647,-86.5775,Alabama,30508
42.9121,-85.5122,Michigan,40905
35.624,-120.679,California,90304
36.0854,-115.257,Nevada,80901
40.7564,-73.9973,New York,10000
48.8439,-122.591,Washington,90802
41.2294,-95.9442,Nebraska,60801
44.0228,-92.4838,Minnesota,50509
35.5631,-97.5469,Oklahoma,70301
42.8135,-73.9284,New York,10203
34.0673,-117.937,California,90107
43.0215,-76.194,New York,10302
25.9997,-80.2149,Florida,30300
29.9657,-90.0614,Louisiana,70001
35.2073,-97.4242,Oklahoma,70300
33.4503,-82.0437,Georgia,30009
40.6707,-73.9525,New York,10102
43.4596,-84.0185,Michigan,40806
41.6615,-91.5297,Iowa,50202
39.3011,-76.5789,Maryland,20102
30.2838,-81.3888,Florida,30202
45.9873,-95.9685,Minnesota,50605
32.4239,-99.7961,Texas,70906
41.2769,-80.8456,Ohio,40404
40.3837,-86.8978,Indiana,40709
40.4181,-104.735,Colorado,80006
36.6465,-93.2549,Missouri,60506
42.8774,-85.5527,Michigan,40905
29.0793,-81.3289,Florida,30207
41.9909,-87.6629,Illinois,60006
39.5589,-119.726,Nevada,80904
41.0675,-81.4963,Ohio,40403
33.6045,-85.0499,Georgia,30001
31.7565,-106.354,Texas,70909
33.1985,-117.258,California,90200
38.4882,-90.3488,Missouri,60301
45.6776,-122.572,Washington,90806
44.9433,-93.3478,Minnesota,50504
35.7717,-78.6837,North Carolina,20706
39.927,-105.016,Colorado,80002
42.7443,-73.6309,New York,10201
43.614,-116.206,Idaho,80307
48.9579,-122.773,Washington,0
47.6214,-117.231,Washington,90900
34.1083,-117.545,California,90107
30.0087,-90.2114,Louisiana,70000
41.193,-73.1972,Connecticut,60600
21.3052,-157.839,Hawaii,90608
35.8717,-80.2713,North Carolina,20702
45.08,-93.0223,Minnesota,50501
33.7353,-116.302,California,90202
39.8538,-75.0393,New Jersey,80004
32.9093,-97.1033,Texas,70600
45.48,-122.708,Oregon,90702
44.088,-123.107,Oregon,90704
37.6866,-121.001,California,90503
40.5366,-88.9885,Illinois,60107
33.5354,-101.93,Texas,70904
42.5274,-71.7563,Massachusetts,10405
40.5762,-105.114,Colorado,80005
30.3093,-97.7242,Texas,70807
30.8745,-83.2799,Georgia,30106
36.2202,-115.161,Nevada,80900
47.6187,-122.157,Washington,90800
33.6036,-111.73,Arizona,80502
35.1224,-80.8703,North Carolina,20802
32.923,-83.7134,Georgia,30102
34.6327,-112.485,Arizona,80603
44.2802,-73.9795,New York,10209
42.9524,-78.8266,New York,10402
30.1379,-85.5134,Florida,30204
40.3885,-81.3482,Ohio,40406
38.9853,-76.5968,Maryland,20101
32.8722,-115.69,California,0
32.3152,-80.9766,South Carolina,0
37.2549,-79.9474,Virginia,20400
42.9456,-77.3366,New York,10404
40.7293,-74.0346,New Jersey,70301
39.9267,-75.037,New Jersey,80000
41.4312,-79.7008,Pennsylvania,10603
38.3611,-81.6533,West Virginia,20503
40.8048,-96.7003,Nebraska,60805
42.171,-77.1194,New York,10408
42.247,-71.7872,Massachusetts,10605
40.4199,-86.8879,Indiana,40709
41.9752,-71.3218,Massachusetts,20706
45.6783,-111.048,Montana,50907
36.1041,-80.2416,North Carolina,20701
42.5051,-94.1874,Iowa,50005
35.1182,-101.899,Texas,70901
44.1526,-93.9965,Minnesota,50600
37.9729,-84.5103,Kentucky,40005
41.2313,-95.9565,Nebraska,60801
37.6192,-97.3555,Kansas,60702
39.2448,-120.052,California,90601
33.1673,-117.358,California,90200
47.7656,-122.25,Washington,90800
42.9868,-85.68,Michigan,40905
39.7117,-104.948,Colorado,80002
40.0395,-105.258,Colorado,80003
28.041,-82.7151,Florida,30307
42.0775,-83.6901,Michigan,40801
35.2121,-80.795,North Carolina,20802
38.9181,-92.401,Missouri,60502
46.4167,-116.981,Idaho,80305
38.6467,-90.1926,Missouri,60301
42.9968,-78.177,New York,10400
38.4059,-85.4487,Kentucky,40000
41.2932,-96.0097,Nebraska,60801
39.1048,-94.4556,Missouri,60400
44.9728,-93.2747,Minnesota,50504
39.2142,-84.3905,Ohio,40502
39.5617,-119.775,Nevada,80904
21.2654,-157.781,Hawaii,90608
42.9593,-88.0233,Wisconsin,50302
41.5895,-71.2528,Rhode Island,20807
38.1007,-78.4266,Virginia,20209
45.7725,-111.18,Montana,50907
31.0291,-97.5202,Texas,0
42.0265,-93.6208,Iowa,50000
44.181,-69.3158,Maine,0
30.6308,-96.3346,Texas,70708
29.7475,-95.5688,Texas,70700
43.1011,-89.3131,Wisconsin,50307
42.3764,-71.2358,Massachusetts,20405
41.762,-87.5703,Illinois,60006
47.4164,-122.284,Washington,90800
33.4747,-81.9704,Georgia,30009
39.8299,-86.1794,Indiana,40602
30.3916,-87.6937,Alabama,30605
33.5906,-112.127,Arizona,80500
25.8067,-80.1248,Florida,30301
32.7927,-116.948,California,90200
41.6798,-93.7801,Iowa,50001
33.5356,-101.93,Texas,70904
42.1151,-75.9309,New York,10309
40.1933,-85.3862,Indiana,40703
30.1412,-85.5802,Florida,30204
34.1417,-84.0472,Georgia,30005
41.8169,-71.4284,Rhode Island,209
34.4631,-118.562,California,90103
41.8367,-72.4918,Connecticut,60006
33.5889,-78.9896,South Carolina,20905
41.2486,-95.9422,Nebraska,60801
34.689,-86.5042,Alabama,30507
39.5236,-84.3668,Ohio,40500
41.5607,-93.5797,Iowa,50003
45.7375,-87.0994,Michigan,40908
41.131,-80.6454,Ohio,40405
39.7182,-104.873,Colorado,80000
36.0323,-86.5442,Tennessee,30700
42.2294,-83.6575,Michigan,40801
40.7829,-81.371,Ohio,40407
42.5054,-94.185,Iowa,50005
42.022,-93.6763,Iowa,50000
39.9499,-75.1437,Pennsylvania,10901
34.6188,-92.6412,Arkansas,70200
38.5717,-121.482,California,90508
34.2277,-119.166,California,90300
32.8564,-83.6145,Georgia,30102
32.7557,-97.1672,Texas,70601
45.0986,-91.485,Wisconsin,50407
35.1546,-114.612,Nevada,80900
39.0525,-95.7712,Kansas,60606
35.1701,-79.4726,North Carolina,20803
37.0357,-76.2959,Virginia,20306
41.1418,-104.802,Wyoming,80200
29.6244,-82.3699,Florida,30206
43.6944,-116.341,Idaho,80306
33.7963,-117.897,California,90208
39.7074,-104.969,Colorado,80002
38.78,-121.315,California,90507
42.7793,-78.889,New York,10400
43.1995,-73.7881,New York,10208
41.6648,-91.5316,Iowa,50202
41.7647,-72.7133,Connecticut,60100
39.6352,-106.826,Colorado,80106
32.3094,-86.2208,Alabama,30601
40.5611,-122.294,California,0
38.0071,-87.5762,Indiana,40707
42.0672,-80.0898,Pennsylvania,10605
39.2526,-106.291,Colorado,80004
44.5035,-73.0906,Vermont,50405
41.1428,-85.0733,Indiana,40608
37.2714,-79.9634,Virginia,20400
41.0828,-85.1413,Indiana,40608
39.7965,-94.8443,Missouri,60405
36.0264,-83.9201,Tennessee,30709
36.0421,-79.4929,North Carolina,20702
41.685,-71.1748,Massachusetts,207
44.9483,-93.3849,Minnesota,50504
31.9933,-90.3744,Mississippi,30900
44.7991,-122.791,Oregon,90703
39.1167,-94.7238,Kansas,60600
41.5602,-93.5808,Iowa,50003
48.9611,-122.41,Washington,80206
39.3498,-82.9997,Ohio,40506
42.9884,-83.6161,Michigan,40805
41.9234,-87.6854,Illinois,60006
33.7523,-117.854,California,90207
20.9556,-156.685,Hawaii,20705
39.1539,-84.3854,Ohio,40502
61.1455,-149.953,Alaska,90905
42.0443,-91.6427,Iowa,50204
36.8129,-76.2137,Virginia,20304
45.5372,-94.2026,Minnesota,50603
40.2005,-76.1993,Pennsylvania,10705
34.0701,-117.163,California,90203
42.6576,-84.5441,Michigan,40808
41.7095,-70.7613,Massachusetts,20703
40.861,-106.961,Colorado,0
30.5043,-87.1858,Florida,30205
33.7342,-116.301,California,90202
42.997,-78.8002,New York,10402
29.6674,-98.6394,Texas,70802
38.4916,-90.3783,Missouri,60301
28.082,-81.9533,Florida,30308
34.9997,-78.9523,North Carolina,20803
47.4765,-122.226,Washington,90800
25.7665,-80.1936,Florida,30301
43.1095,-88.4862,Wisconsin,50300
41.6731,-72.7286,Connecticut,60101
35.7701,-78.7311,North Carolina,20706
42.3407,-71.3063,Massachusetts,20409
41.2423,-82.1279,Ohio,40400
41.7084,-86.0616,Indiana,40605
42.2754,-83.7862,Michigan,40801
36.1896,-115.321,Nevada,80901
42.8519,-82.4766,Michigan,40800
42.1289,-80.0928,Pennsylvania,10605
37.1657,-107.75,Colorado,0
43.0116,-85.6374,Michigan,40905
33.8953,-80.3794,South Carolina,20901
43.0761,-89.3898,Wisconsin,50307
43.6422,-116.205,Idaho,80307
33.9938,-118.464,California,90002
34.0707,-117.597,California,90107
35.1549,-114.614,Nevada,80900
39.5664,-77.3899,Maryland,20107
35.4754,-120.664,California,90304
40.0003,-83.0615,Ohio,40302
30.455,-86.0921,Florida,30204
36.1464,-95.9526,Oklahoma,70401
30.1766,-84.2099,Florida,0
20.0081,-155.705,Hawaii,90607
30.1519,-85.7496,Florida,30204
38.5777,-121.428,California,90508
41.5039,-72.0774,Connecticut,60306
39.3901,-84.5351,Ohio,40500
26.2972,-81.7981,Florida,30401
29.1433,-81.0352,Florida,30201
28.0157,-81.7626,Florida,30308
21.3827,-157.742,Hawaii,90607
32.4114,-92.3491,Louisiana,70102
35.7941,-78.6652,North Carolina,20706
32.1364,-110.982,Arizona,80507
37.8016,-121.19,California,90503
41.7463,-91.6063,Iowa,50203
43.0653,-89.4046,Wisconsin,50307
42.3356,-71.1172,Massachusetts,20404
32.2233,-111.028,Arizona,80507
30.4172,-91.1732,Louisiana,70008
44.0377,-121.316,Oregon,90707
42.4436,-76.4944,New York,10408
40.4473,-75.8185,Pennsylvania,10905
47.6573,-117.28,Washington,90902
36.6024,-121.838,California,90309
44.0178,-92.4676,Minnesota,50509
44.8301,-93.6043,Minnesota,50503
30.3785,-89.1838,Mississippi,30905
30.322,-93.2111,Louisiana,70006
41.8272,-87.6367,Illinois,60006
29.8931,-97.9398,Texas,70806
40.8558,-123.573,California,90505
41.3721,-72.0807,Connecticut,60304
41.8883,-71.3945,Rhode Island,20806
39.9252,-75.1019,New Jersey,80100
43.3661,-91.266,Iowa,50201
35.3906,-82.568,North Carolina,20807
47.6198,-122.158,Washington,90800
38.6398,-90.23,Missouri,60301
37.1943,-93.296,Missouri,60508
30.5037,-87.1865,Florida,30205
40.0938,-88.2601,Illinois,60108
40.424,-105.065,Colorado,80005
32.713,-114.697,Arizona,0
34.686,-82.2081,South Carolina,20906
32.7902,-117.238,California,90201
38.9005,-77.0172,District of Columbia,20000
28.0173,-82.7461,Florida,30307
38.89,-77.03,District of Columbia,20005
40.5113,-88.9823,Illinois,60107
28.4968,-81.4487,Florida,30208
32.2252,-110.949,Arizona,80507
36.6625,-121.809,California,90309
33.1937,-117.273,California,90200
39.3839,-76.4622,Maryland,20102
36.1497,-95.9054,Oklahoma,70401
40.533,-122.329,California,90600
41.3221,-72.8519,Connecticut,605
44.6386,-69.5032,Maine,40902
35.1433,-106.578,New Mexico,80701
30.142,-92.0717,Louisiana,70005
38.2287,-104.664,Colorado,80100
33.5118,-112.065,Arizona,80500
40.4775,-74.6272,New Jersey,80804
33.4026,-111.724,Arizona,80502
40.1037,-82.9741,Ohio,40302
44.0363,-123.118,Oregon,90704
35.2352,-89.9245,Tennessee,30801
41.5386,-90.5672,Iowa,50208
38.5143,-90.2918,Missouri,60301
32.2468,-110.922,Arizona,80507
39.7658,-84.2045,Ohio,40504
43.6444,-116.206,Idaho,80307
33.7293,-84.1746,Georgia,30000
43.1356,-76.3149,New York,10300
35.8651,-83.5177,Tennessee,30708
21.3999,-157.741,Hawaii,90607
39.1115,-121.656,California,90509
27.9618,-97.1133,Texas,0
27.0791,-82.3889,Florida,30402
40.4319,-79.9286,Pennsylvania,10502
40.6117,-111.916,Utah,80400
36.6141,-121.906,California,90309
35.1304,-85.3088,Tennessee,30807
28.6081,-81.4296,Florida,30208
39.4695,-107.279,Colorado,80106
41.951,-87.6579,Illinois,60006
37.6712,-97.3382,Kansas,60702
41.4088,-82.5753,Ohio,40408
48.1607,-97.6454,North Dakota,50802
